support,itemsets
0.03657415147968567,"engagement=low, label=Sensationalism, period=pre_election, verified=0"
0.036337290308198184,"engagement=low, label=Sensationalism, period=pre_election, sensitive=0"
0.03657415147968567,"any_harmful=1, engagement=low, label=Sensationalism, period=pre_election, verified=0"
0.036337290308198184,"any_harmful=1, engagement=low, label=Sensationalism, period=pre_election, sensitive=0"
0.0360446970963607,"engagement=low, label=Sensationalism, period=pre_election, sensitive=0, verified=0"
0.0360446970963607,"any_harmful=1, engagement=low, label=Sensationalism, period=pre_election, sensitive=0, verified=0"
0.0400574040015605,"period=pre_election, sensitive=0, sentiment=positive"
0.037646993256423116,"period=pre_election, sentiment=positive, verified=0"
0.029886306637686006,"engagement=low, period=pre_election, sentiment=positive"
0.01520091400546174,"any_harmful=1, period=pre_election, sentiment=positive"
0.02516301621802374,"any_harmful=0, period=pre_election, sentiment=positive"
0.037340467034498136,"period=pre_election, sensitive=0, sentiment=positive, verified=0"
0.02963551245611102,"engagement=low, period=pre_election, sensitive=0, sentiment=positive"
0.029036393022348547,"engagement=low, period=pre_election, sentiment=positive, verified=0"
0.02878559884077356,"engagement=low, period=pre_election, sensitive=0, sentiment=positive, verified=0"
0.025079418157498746,"any_harmful=0, period=pre_election, sensitive=0, sentiment=positive"
0.02279440450314886,"any_harmful=0, period=pre_election, sentiment=positive, verified=0"
0.01861450147689907,"any_harmful=0, engagement=low, period=pre_election, sentiment=positive"
0.022710806442623865,"any_harmful=0, period=pre_election, sensitive=0, sentiment=positive, verified=0"
0.018530903416374072,"any_harmful=0, engagement=low, period=pre_election, sensitive=0, sentiment=positive"
0.017848185922086608,"any_harmful=0, engagement=low, period=pre_election, sentiment=positive, verified=0"
0.017764587861561612,"any_harmful=0, engagement=low, period=pre_election, sensitive=0, sentiment=positive, verified=0"
0.03934682048709803,"any_harmful=1, label=Speculation, period=pre_election"
0.03916569135596054,"label=Sensationalism, label=Speculation, period=pre_election"
0.03884523212394806,"label=Speculation, period=pre_election, sensitive=0"
0.038385442791060584,"label=Speculation, period=pre_election, verified=0"
0.029900239647773504,"engagement=low, label=Speculation, period=pre_election"
0.03916569135596054,"any_harmful=1, label=Sensationalism, label=Speculation, period=pre_election"
0.03884523212394806,"any_harmful=1, label=Speculation, period=pre_election, sensitive=0"
0.03866410299281057,"label=Sensationalism, label=Speculation, period=pre_election, sensitive=0"
0.03866410299281057,"any_harmful=1, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0"
0.038385442791060584,"any_harmful=1, label=Speculation, period=pre_election, verified=0"
0.03820431365992309,"label=Sensationalism, label=Speculation, period=pre_election, verified=0"
0.037883854427910604,"label=Speculation, period=pre_election, sensitive=0, verified=0"
0.03820431365992309,"any_harmful=1, label=Sensationalism, label=Speculation, period=pre_election, verified=0"
0.037883854427910604,"any_harmful=1, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.03770272529677311,"label=Sensationalism, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.03770272529677311,"any_harmful=1, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.029900239647773504,"any_harmful=1, engagement=low, label=Speculation, period=pre_election"
0.02976090954689851,"engagement=low, label=Sensationalism, label=Speculation, period=pre_election"
0.029663378476286018,"engagement=low, label=Speculation, period=pre_election, verified=0"
0.029510115365323525,"engagement=low, label=Speculation, period=pre_election, sensitive=0"
0.02976090954689851,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=pre_election"
0.029663378476286018,"any_harmful=1, engagement=low, label=Speculation, period=pre_election, verified=0"
0.029524048375411022,"engagement=low, label=Sensationalism, label=Speculation, period=pre_election, verified=0"
0.029524048375411022,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=pre_election, verified=0"
0.029510115365323525,"any_harmful=1, engagement=low, label=Speculation, period=pre_election, sensitive=0"
0.029370785264448532,"engagement=low, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0"
0.029273254193836036,"engagement=low, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.029370785264448532,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0"
0.029273254193836036,"any_harmful=1, engagement=low, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.029133924092961044,"engagement=low, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.029133924092961044,"any_harmful=1, engagement=low, label=Sensationalism, label=Speculation, period=pre_election, sensitive=0, verified=0"
0.015117315944936744,"any_harmful=1, label=Conspiracy, period=pre_election"
0.019088223819874045,"period=pre_election, sensitive=0, sentiment=very_positive"
0.018475171376024075,"period=pre_election, sentiment=very_positive, verified=0"
0.018280109234799086,"period=pre_election, sensitive=0, sentiment=very_positive, verified=0"
0.020314328707573985,"period=pre_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.01978487432424901,"period=pre_election, topic=2024 election / 2024 / election / like, verified=0"
0.015214847015549239,"engagement=low, period=pre_election, topic=2024 election / 2024 / election / like"
0.019561946162849023,"period=pre_election, sensitive=0, topic=2024 election / 2024 / election / like, verified=0"
0.01501978487432425,"engagement=low, period=pre_election, sensitive=0, topic=2024 election / 2024 / election / like"
0.028144680376748592,"period=pre_election, sensitive=0, sentiment=negative"
0.026556317226773672,"period=pre_election, sentiment=negative, verified=0"
0.021679763696148917,"engagement=low, period=pre_election, sentiment=negative"
0.026235857994761188,"period=pre_election, sensitive=0, sentiment=negative, verified=0"
0.02141503650448643,"engagement=low, period=pre_election, sensitive=0, sentiment=negative"
0.020983113191773952,"engagement=low, period=pre_election, sentiment=negative, verified=0"
0.020718386000111465,"engagement=low, period=pre_election, sensitive=0, sentiment=negative, verified=0"
0.02154043359527392,"period=pre_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.020732319010198962,"period=pre_election, topic=2020 / 2020 election / votes / election, verified=0"
0.016622081034386667,"engagement=low, period=pre_election, topic=2020 / 2020 election / votes / election"
0.020467591818536475,"period=pre_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.01637128685281168,"engagement=low, period=pre_election, sensitive=0, topic=2020 / 2020 election / votes / election"
0.016245889762024186,"engagement=low, period=pre_election, topic=2020 / 2020 election / votes / election, verified=0"
0.0159950955804492,"engagement=low, period=pre_election, sensitive=0, topic=2020 / 2020 election / votes / election, verified=0"
0.020495457838711477,"engagement=high, period=pre_election, sensitive=0"
0.01620409073176169,"engagement=high, period=pre_election, verified=0"
0.016106559661149194,"engagement=high, period=pre_election, sensitive=0, verified=0"
0.0660981998550967,"sensitive=0, topic=day / election day / day 2024 / election"
0.0620018948893719,"topic=day / election day / day 2024 / election, verified=0"
0.04553307696594772,"engagement=low, topic=day / election day / day 2024 / election"
0.04441843615894778,"any_harmful=0, topic=day / election day / day 2024 / election"
0.02141503650448643,"sentiment=neutral, topic=day / election day / day 2024 / election"
0.021317505433873934,"period=pre_election, topic=day / election day / day 2024 / election"
0.022139553029036394,"any_harmful=1, topic=day / election day / day 2024 / election"
0.01876776458786156,"label=Sensationalism, topic=day / election day / day 2024 / election"
0.019492281112411525,"sentiment=positive, topic=day / election day / day 2024 / election"
0.034456333946385774,"period=post_election, topic=day / election day / day 2024 / election"
0.06154210555648442,"sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.04518475171376024,"engagement=low, sensitive=0, topic=day / election day / day 2024 / election"
0.04359638856378532,"engagement=low, topic=day / election day / day 2024 / election, verified=0"
0.04324806331159784,"engagement=low, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.04413977595719779,"any_harmful=0, sensitive=0, topic=day / election day / day 2024 / election"
0.040419662263835476,"any_harmful=0, topic=day / election day / day 2024 / election, verified=0"
0.031279607646435933,"any_harmful=0, engagement=low, topic=day / election day / day 2024 / election"
0.04014100206208549,"any_harmful=0, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.031070612495123447,"any_harmful=0, engagement=low, sensitive=0, topic=day / election day / day 2024 / election"
0.029565847405673522,"any_harmful=0, engagement=low, topic=day / election day / day 2024 / election, verified=0"
0.02935685225436103,"any_harmful=0, engagement=low, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.02124784038343644,"sensitive=0, sentiment=neutral, topic=day / election day / day 2024 / election"
0.01957587917293652,"sentiment=neutral, topic=day / election day / day 2024 / election, verified=0"
0.016900741236136656,"any_harmful=0, sentiment=neutral, topic=day / election day / day 2024 / election"
0.015451708187036728,"engagement=low, sentiment=neutral, topic=day / election day / day 2024 / election"
0.01940868305188653,"sensitive=0, sentiment=neutral, topic=day / election day / day 2024 / election, verified=0"
0.016789277155436662,"any_harmful=0, sensitive=0, sentiment=neutral, topic=day / election day / day 2024 / election"
0.015173047985286741,"any_harmful=0, sentiment=neutral, topic=day / election day / day 2024 / election, verified=0"
0.015061583904586747,"any_harmful=0, sensitive=0, sentiment=neutral, topic=day / election day / day 2024 / election, verified=0"
0.015312378086161734,"engagement=low, sensitive=0, sentiment=neutral, topic=day / election day / day 2024 / election"
0.02120604135317394,"period=pre_election, sensitive=0, topic=day / election day / day 2024 / election"
0.01945048208214903,"period=pre_election, topic=day / election day / day 2024 / election, verified=0"
0.01698433929666165,"any_harmful=0, period=pre_election, topic=day / election day / day 2024 / election"
0.016705679094911666,"engagement=low, period=pre_election, topic=day / election day / day 2024 / election"
0.01933901800144903,"period=pre_election, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.016928607256311654,"any_harmful=0, period=pre_election, sensitive=0, topic=day / election day / day 2024 / election"
0.015312378086161734,"any_harmful=0, period=pre_election, topic=day / election day / day 2024 / election, verified=0"
0.015256646045811737,"any_harmful=0, period=pre_election, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.016622081034386667,"engagement=low, period=pre_election, sensitive=0, topic=day / election day / day 2024 / election"
0.015744301398874214,"engagement=low, period=pre_election, topic=day / election day / day 2024 / election, verified=0"
0.015660703338349218,"engagement=low, period=pre_election, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.021958423897898902,"any_harmful=1, sensitive=0, topic=day / election day / day 2024 / election"
0.02158223262553642,"any_harmful=1, topic=day / election day / day 2024 / election, verified=0"
0.015841832469486707,"any_harmful=1, period=post_election, topic=day / election day / day 2024 / election"
0.02140110349439893,"any_harmful=1, sensitive=0, topic=day / election day / day 2024 / election, verified=0"
0.015730368388786713,"any_harmful=1, period=post_election, sensitive=0, topic=day / election day / day 2024 / election"
0.015521373237474224,"any_harmful=1, period=post_election, topic=day / election day / day 2024 / election, verified=0"
